OrderID,CustomerID, ProductCategory, ProductPrice,Quantity,DiscountPercent,PaymentMethod,OrderStatus,City,OrderDate,TotalAmount,DiscountAmount,FinalAmount,Month,Year
101219,1473,Beauty,3172,4,5,Credit Card,Returned,Bangalore,2026-05-03,12688,634.4,12053.6,5,2026
101220,1027,Beauty,4122,3,20,Credit Card,Delivered,Delhi,2026-05-04,12366,2473.2,9892.8,5,2026
101221,3125,Electronics,1192,5,20,Cash,Cancelled,Bangalore,2026-05-05,5960,1192.0,4768.0,5,2026
101222,4287,Sports,2586,3,20,Debit Card,Delivered,Delhi,2026-05-06,7758,1551.6,6206.4,5,2026
101223,4457,Beauty,2440,8,5,Cash,Cancelled,Pune,2026-05-07,19520,976.0,18544.0,5,2026
101224,1364,Beauty,1676,7,15,Debit Card,Delivered,Chennai,2026-05-08,11732,1759.8,9972.2,5,2026
101225,3713,Sports,3607,3,5,Credit Card,Delivered,Pune,2026-05-09,10821,541.05,10279.95,5,2026
101226,1525,Beauty,589,9,20,Credit Card,Delivered,Mumbai,2026-05-10,5301,1060.2,4240.8,5,2026
101227,3746,Beauty,1199,5,10,Cash,Delivered,Pune,2026-05-11,5995,599.5,5395.5,5,2026
101228,2335,Beauty,4820,9,0,Credit Card,Returned,Delhi,2026-05-12,43380,0.0,43380.0,5,2026
101229,1882,Clothing,2055,7,20,UPI,Delivered,Bangalore,2026-05-13,14385,2877.0,11508.0,5,2026
101230,2030,Sports,858,7,10,Credit Card,Returned,Chennai,2026-05-14,6006,600.6,5405.4,5,2026
101231,2026,Beauty,2963,6,15,UPI,Cancelled,Pune,2026-05-15,17778,2666.7,15111.3,5,2026
101232,2646,Sports,3863,2,20,Credit Card,Cancelled,Pune,2026-05-16,7726,1545.2,6180.8,5,2026
101233,1918,Home,1681,9,10,Cash,Returned,Bangalore,2026-05-17,15129,1512.9,13616.1,5,2026
101234,3797,Home,3931,6,20,Cash,Cancelled,Chennai,2026-05-18,23586,4717.2,18868.8,5,2026
101235,3410,Beauty,651,8,5,UPI,Cancelled,Pune,2026-05-19,5208,260.4,4947.6,5,2026
101236,2774,Sports,2675,1,10,Cash,Delivered,Pune,2026-05-20,2675,267.5,2407.5,5,2026
101237,2531,Sports,3422,5,5,Credit Card,Delivered,Delhi,2026-05-21,17110,855.5,16254.5,5,2026
101238,4345,Sports,1737,1,5,Credit Card,Delivered,Delhi,2026-05-22,1737,86.85,1650.15,5,2026
101239,4577,Clothing,3293,8,10,Cash,Returned,Mumbai,2026-05-23,26344,2634.4,23709.6,5,2026
101240,3853,Home,1082,8,0,Credit Card,Returned,Bangalore,2026-05-24,8656,0.0,8656.0,5,2026
101241,3786,Sports,4608,1,10,Debit Card,Cancelled,Chennai,2026-05-25,4608,460.8,4147.2,5,2026
101242,2906,Sports,4268,9,0,Debit Card,Delivered,Pune,2026-05-26,38412,0.0,38412.0,5,2026
101243,4086,Clothing,2766,2,20,Credit Card,Returned,Pune,2026-05-27,5532,1106.4,4425.6,5,2026
101244,2215,Clothing,3477,9,20,Cash,Returned,Mumbai,2026-05-28,31293,6258.6,25034.4,5,2026
101245,2654,Sports,574,1,10,UPI,Delivered,Pune,2026-05-29,574,57.4,516.6,5,2026
101246,1484,Electronics,4746,9,20,Cash,Returned,Bangalore,2026-05-30,42714,8542.8,34171.2,5,2026
101247,3075,Sports,3897,4,15,UPI,Delivered,Mumbai,2026-05-31,15588,2338.2,13249.8,5,2026
101248,1713,Sports,3262,9,5,Cash,Cancelled,Bangalore,2026-06-01,29358,1467.9,27890.1,6,2026
101249,2062,Clothing,4890,7,5,Credit Card,Cancelled,Mumbai,2026-06-02,34230,1711.5,32518.5,6,2026
101250,2976,Clothing,3450,6,0,Debit Card,Cancelled,Pune,2026-06-03,20700,0.0,20700.0,6,2026
101251,2296,Sports,4795,5,20,Cash,Delivered,Mumbai,2026-06-04,23975,4795.0,19180.0,6,2026
101252,2254,Sports,4759,9,0,UPI,Returned,Delhi,2026-06-05,42831,0.0,42831.0,6,2026
101253,3133,Sports,312,2,5,Debit Card,Cancelled,Chennai,2026-06-06,624,31.2,592.8,6,2026
101254,4545,Clothing,3397,2,5,UPI,Cancelled,Pune,2026-06-07,6794,339.7,6454.3,6,2026
101255,1125,Sports,2578,9,20,Credit Card,Cancelled,Chennai,2026-06-08,23202,4640.4,18561.6,6,2026
101256,3859,Sports,2124,3,15,Debit Card,Returned,Pune,2026-06-09,6372,955.8,5416.2,6,2026
101257,1536,Beauty,339,8,15,UPI,Returned,Chennai,2026-06-10,2712,406.8,2305.2,6,2026
101258,3192,Electronics,1624,9,20,Cash,Delivered,Delhi,2026-06-11,14616,2923.2,11692.8,6,2026
101259,4596,Home,3149,8,20,Credit Card,Cancelled,Chennai,2026-06-12,25192,5038.4,20153.6,6,2026
101260,4283,Electronics,3368,4,0,Credit Card,Returned,Mumbai,2026-06-13,13472,0.0,13472.0,6,2026
101261,3072,Beauty,716,1,20,Credit Card,Delivered,Chennai,2026-06-14,716,143.2,572.8,6,2026
101262,2603,Home,2816,4,15,Cash,Cancelled,Pune,2026-06-15,11264,1689.6,9574.4,6,2026
101263,4465,Sports,1087,9,20,Cash,Returned,Bangalore,2026-06-16,9783,1956.6,7826.4,6,2026
101264,1066,Beauty,3304,2,0,Debit Card,Returned,Chennai,2026-06-17,6608,0.0,6608.0,6,2026
101265,1232,Sports,249,3,0,Cash,Delivered,Chennai,2026-06-18,747,0.0,747.0,6,2026
101266,3156,Clothing,4151,8,0,Debit Card,Cancelled,Chennai,2026-06-19,33208,0.0,33208.0,6,2026
101267,2169,Beauty,3760,6,0,Credit Card,Cancelled,Pune,2026-06-20,22560,0.0,22560.0,6,2026
101268,3158,Clothing,218,8,10,Debit Card,Returned,Chennai,2026-06-21,1744,174.4,1569.6,6,2026
101269,3275,Beauty,1673,7,20,UPI,Cancelled,Pune,2026-06-22,11711,2342.2,9368.8,6,2026
101270,1110,Beauty,4261,5,5,Credit Card,Delivered,Pune,2026-06-23,21305,1065.25,20239.75,6,2026
101271,2493,Clothing,2806,9,20,Credit Card,Returned,Bangalore,2026-06-24,25254,5050.8,20203.2,6,2026
101272,3081,Home,651,4,10,Debit Card,Returned,Mumbai,2026-06-25,2604,260.4,2343.6,6,2026
101273,1622,Electronics,3965,6,0,Credit Card,Delivered,Pune,2026-06-26,23790,0.0,23790.0,6,2026
101274,4847,Sports,2638,2,10,Cash,Returned,Delhi,2026-06-27,5276,527.6,4748.4,6,2026
101275,4440,Beauty,4510,2,15,UPI,Cancelled,Chennai,2026-06-28,9020,1353.0,7667.0,6,2026
101276,3795,Sports,1749,2,15,Debit Card,Cancelled,Delhi,2026-06-29,3498,524.7,2973.3,6,2026
101277,3642,Clothing,3674,7,20,Debit Card,Returned,Chennai,2026-06-30,25718,5143.6,20574.4,6,2026
101278,4625,Sports,327,2,20,Credit Card,Delivered,Bangalore,2026-07-01,654,130.8,523.2,7,2026
101279,3472,Clothing,2961,2,5,Cash,Delivered,Pune,2026-07-02,5922,296.1,5625.9,7,2026
101280,3660,Sports,4656,9,5,Credit Card,Cancelled,Mumbai,2026-07-03,41904,2095.2,39808.8,7,2026
101281,2541,Electronics,4864,7,15,Credit Card,Delivered,Pune,2026-07-04,34048,5107.2,28940.8,7,2026
101282,3739,Electronics,1615,3,0,Debit Card,Returned,Chennai,2026-07-05,4845,0.0,4845.0,7,2026
101283,2305,Electronics,401,3,10,Credit Card,Returned,Mumbai,2026-07-06,1203,120.3,1082.7,7,2026
101284,4391,Electronics,2569,7,5,UPI,Cancelled,Pune,2026-07-07,17983,899.15,17083.85,7,2026
101285,2761,Electronics,717,5,5,Credit Card,Cancelled,Mumbai,2026-07-08,3585,179.25,3405.75,7,2026
101286,4514,Electronics,1541,6,0,Credit Card,Cancelled,Chennai,2026-07-09,9246,0.0,9246.0,7,2026
101287,2975,Clothing,4976,8,0,Debit Card,Delivered,Bangalore,2026-07-10,39808,0.0,39808.0,7,2026
101288,3362,Beauty,2188,9,20,Credit Card,Returned,Bangalore,2026-07-11,19692,3938.4,15753.6,7,2026
101289,1876,Sports,3745,1,10,Cash,Returned,Pune,2026-07-12,3745,374.5,3370.5,7,2026
101290,2989,Electronics,4720,3,0,Debit Card,Returned,Delhi,2026-07-13,14160,0.0,14160.0,7,2026
101291,4812,Clothing,4002,7,5,Credit Card,Cancelled,Chennai,2026-07-14,28014,1400.7,26613.3,7,2026
101292,4448,Clothing,3475,6,5,UPI,Returned,Pune,2026-07-15,20850,1042.5,19807.5,7,2026
101293,2312,Clothing,3854,7,15,UPI,Delivered,Pune,2026-07-16,26978,4046.7,22931.3,7,2026
101294,2460,Beauty,2634,8,0,Debit Card,Delivered,Bangalore,2026-07-17,21072,0.0,21072.0,7,2026
101295,3709,Sports,407,6,20,Debit Card,Returned,Mumbai,2026-07-18,2442,488.4,1953.6,7,2026
101296,3324,Beauty,2833,3,10,Credit Card,Cancelled,Chennai,2026-07-19,8499,849.9,7649.1,7,2026
101297,2733,Home,4317,2,20,Cash,Returned,Mumbai,2026-07-20,8634,1726.8,6907.2,7,2026
101298,2605,Clothing,353,7,5,Credit Card,Delivered,Chennai,2026-07-21,2471,123.55,2347.45,7,2026
101299,2526,Home,3566,1,20,UPI,Delivered,Delhi,2026-07-22,3566,713.2,2852.8,7,2026
101300,3671,Electronics,4514,3,5,Cash,Delivered,Bangalore,2026-07-23,13542,677.1,12864.9,7,2026
101301,3563,Electronics,4964,4,5,Cash,Returned,Delhi,2026-07-24,19856,992.8,18863.2,7,2026
101302,4421,Beauty,1718,1,5,Cash,Delivered,Pune,2026-07-25,1718,85.9,1632.1,7,2026
101303,3890,Sports,2800,5,5,Credit Card,Cancelled,Bangalore,2026-07-26,14000,700.0,13300.0,7,2026
101304,4517,Home,2395,3,5,UPI,Returned,Pune,2026-07-27,7185,359.25,6825.75,7,2026
101305,4901,Sports,4698,2,15,Debit Card,Returned,Delhi,2026-07-28,9396,1409.4,7986.6,7,2026
101306,3397,Beauty,4891,3,20,Credit Card,Delivered,Chennai,2026-07-29,14673,2934.6,11738.4,7,2026
101307,2630,Electronics,3754,8,15,Debit Card,Delivered,Pune,2026-07-30,30032,4504.8,25527.2,7,2026
101308,4735,Sports,2614,6,15,Cash,Cancelled,Mumbai,2026-07-31,15684,2352.6,13331.4,7,2026
101309,3870,Sports,3049,7,0,Cash,Returned,Chennai,2026-08-01,21343,0.0,21343.0,8,2026
101310,2160,Electronics,1942,6,0,Credit Card,Delivered,Chennai,2026-08-02,11652,0.0,11652.0,8,2026
101311,1758,Home,1506,6,0,UPI,Cancelled,Delhi,2026-08-03,9036,0.0,9036.0,8,2026
101312,3946,Electronics,4049,3,10,Cash,Delivered,Delhi,2026-08-04,12147,1214.7,10932.3,8,2026
101313,1242,Sports,4368,8,0,Debit Card,Returned,Bangalore,2026-08-05,34944,0.0,34944.0,8,2026
101314,3590,Home,4776,7,20,Debit Card,Delivered,Bangalore,2026-08-06,33432,6686.4,26745.6,8,2026
101315,2063,Home,4855,7,15,Credit Card,Returned,Mumbai,2026-08-07,33985,5097.75,28887.25,8,2026
101316,1228,Electronics,4395,6,20,Debit Card,Delivered,Chennai,2026-08-08,26370,5274.0,21096.0,8,2026
101317,3595,Sports,2755,5,0,UPI,Returned,Mumbai,2026-08-09,13775,0.0,13775.0,8,2026
101318,1919,Beauty,2505,8,10,Cash,Cancelled,Mumbai,2026-08-10,20040,2004.0,18036.0,8,2026
101319,2246,Sports,4708,5,10,Debit Card,Returned,Delhi,2026-08-11,23540,2354.0,21186.0,8,2026
101320,1005,Clothing,1288,9,15,Debit Card,Cancelled,Mumbai,2026-08-12,11592,1738.8,9853.2,8,2026
101321,4393,Beauty,2842,9,20,Cash,Returned,Mumbai,2026-08-13,25578,5115.6,20462.4,8,2026
101322,1467,Home,1377,1,5,Credit Card,Cancelled,Pune,2026-08-14,1377,68.85,1308.15,8,2026
101323,2755,Beauty,4957,6,20,Debit Card,Delivered,Bangalore,2026-08-15,29742,5948.4,23793.6,8,2026
101324,1074,Home,3194,7,0,Credit Card,Returned,Bangalore,2026-08-16,22358,0.0,22358.0,8,2026
101325,1003,Home,759,3,5,Credit Card,Delivered,Chennai,2026-08-17,2277,113.85,2163.15,8,2026
101326,2870,Beauty,3164,7,10,Debit Card,Cancelled,Bangalore,2026-08-18,22148,2214.8,19933.2,8,2026
101327,1645,Home,1471,7,15,UPI,Returned,Chennai,2026-08-19,10297,1544.55,8752.45,8,2026
101328,1117,Home,2013,2,15,Credit Card,Returned,Pune,2026-08-20,4026,603.9,3422.1,8,2026
101329,3928,Clothing,3115,7,10,Debit Card,Delivered,Bangalore,2026-08-21,21805,2180.5,19624.5,8,2026
101330,2629,Sports,809,1,0,Credit Card,Returned,Pune,2026-08-22,809,0.0,809.0,8,2026
101331,3551,Sports,2661,5,10,Cash,Returned,Bangalore,2026-08-23,13305,1330.5,11974.5,8,2026
101332,3021,Clothing,4320,9,0,UPI,Delivered,Bangalore,2026-08-24,38880,0.0,38880.0,8,2026
101333,1946,Beauty,483,7,5,UPI,Returned,Pune,2026-08-25,3381,169.05,3211.95,8,2026
101334,3621,Electronics,3128,7,10,Cash,Delivered,Mumbai,2026-08-26,21896,2189.6,19706.4,8,2026
101335,2464,Electronics,4596,2,0,Cash,Delivered,Mumbai,2026-08-27,9192,0.0,9192.0,8,2026
101336,1193,Electronics,1291,8,5,Credit Card,Delivered,Mumbai,2026-08-28,10328,516.4,9811.6,8,2026
101337,1846,Clothing,1016,3,10,Cash,Delivered,Mumbai,2026-08-29,3048,304.8,2743.2,8,2026
101338,3762,Clothing,282,8,15,UPI,Delivered,Bangalore,2026-08-30,2256,338.4,1917.6,8,2026
101339,2415,Home,2120,3,10,Cash,Cancelled,Delhi,2026-08-31,6360,636.0,5724.0,8,2026
101340,4097,Electronics,3691,7,20,Debit Card,Cancelled,Pune,2026-09-01,25837,5167.4,20669.6,9,2026
101341,2458,Beauty,3344,2,10,Debit Card,Delivered,Delhi,2026-09-02,6688,668.8,6019.2,9,2026
101342,3220,Beauty,2293,4,20,Credit Card,Cancelled,Delhi,2026-09-03,9172,1834.4,7337.6,9,2026
101343,4371,Electronics,4913,6,5,UPI,Cancelled,Chennai,2026-09-04,29478,1473.9,28004.1,9,2026
101344,2668,Electronics,375,9,10,Debit Card,Returned,Mumbai,2026-09-05,3375,337.5,3037.5,9,2026
101345,3373,Electronics,2904,5,5,Cash,Delivered,Bangalore,2026-09-06,14520,726.0,13794.0,9,2026
101346,2433,Clothing,569,9,5,Debit Card,Cancelled,Mumbai,2026-09-07,5121,256.05,4864.95,9,2026
101347,2141,Clothing,2018,5,0,Debit Card,Returned,Mumbai,2026-09-08,10090,0.0,10090.0,9,2026
101348,3883,Clothing,2301,8,5,Credit Card,Returned,Delhi,2026-09-09,18408,920.4,17487.6,9,2026
101349,2810,Sports,4985,1,5,Cash,Delivered,Chennai,2026-09-10,4985,249.25,4735.75,9,2026
101350,1723,Beauty,3690,7,10,Cash,Delivered,Mumbai,2026-09-11,25830,2583.0,23247.0,9,2026
101351,1224,Beauty,1979,4,10,Cash,Returned,Pune,2026-09-12,7916,791.6,7124.4,9,2026
101352,1531,Home,1564,5,15,Credit Card,Delivered,Pune,2026-09-13,7820,1173.0,6647.0,9,2026
101353,1112,Clothing,4662,6,0,Cash,Delivered,Mumbai,2026-09-14,27972,0.0,27972.0,9,2026
101354,3187,Sports,3542,5,5,Cash,Returned,Delhi,2026-09-15,17710,885.5,16824.5,9,2026
101355,1558,Sports,4939,1,0,Debit Card,Returned,Delhi,2026-09-16,4939,0.0,4939.0,9,2026
101356,3048,Beauty,3876,9,20,Debit Card,Delivered,Bangalore,2026-09-17,34884,6976.8,27907.2,9,2026
101357,3137,Clothing,2626,2,5,Cash,Cancelled,Chennai,2026-09-18,5252,262.6,4989.4,9,2026
101358,1653,Home,272,9,0,UPI,Delivered,Delhi,2026-09-19,2448,0.0,2448.0,9,2026
101359,1319,Clothing,3162,2,15,UPI,Cancelled,Bangalore,2026-09-20,6324,948.6,5375.4,9,2026
101360,2573,Electronics,1059,9,15,Cash,Returned,Pune,2026-09-21,9531,1429.65,8101.35,9,2026
101361,2828,Clothing,4056,6,5,UPI,Cancelled,Pune,2026-09-22,24336,1216.8,23119.2,9,2026
101362,2917,Electronics,4338,9,20,Credit Card,Returned,Pune,2026-09-23,39042,7808.4,31233.6,9,2026
101363,1138,Electronics,2624,6,15,Debit Card,Delivered,Mumbai,2026-09-24,15744,2361.6,13382.4,9,2026
101364,4582,Home,1264,6,15,Credit Card,Delivered,Chennai,2026-09-25,7584,1137.6,6446.4,9,2026
101365,4939,Beauty,2417,2,20,Debit Card,Returned,Bangalore,2026-09-26,4834,966.8,3867.2,9,2026
101366,3892,Clothing,4217,8,0,UPI,Returned,Chennai,2026-09-27,33736,0.0,33736.0,9,2026
101367,3026,Electronics,2459,3,15,UPI,Returned,Mumbai,2026-09-28,7377,1106.55,6270.45,9,2026
101368,3306,Clothing,3951,7,10,Cash,Delivered,Bangalore,2026-09-29,27657,2765.7,24891.3,9,2026
101369,4744,Beauty,2286,5,15,UPI,Delivered,Bangalore,2026-09-30,11430,1714.5,9715.5,9,2026
101370,1901,Beauty,568,3,0,UPI,Cancelled,Delhi,2026-10-01,1704,0.0,1704.0,10,2026
101371,1689,Sports,3004,1,0,Cash,Returned,Chennai,2026-10-02,3004,0.0,3004.0,10,2026
101372,3039,Beauty,350,8,5,Cash,Cancelled,Chennai,2026-10-03,2800,140.0,2660.0,10,2026
101373,1009,Home,1334,3,10,Debit Card,Delivered,Delhi,2026-10-04,4002,400.2,3601.8,10,2026
101374,1260,Electronics,2984,2,0,UPI,Cancelled,Pune,2026-10-05,5968,0.0,5968.0,10,2026
101375,2942,Sports,4364,1,20,Debit Card,Cancelled,Mumbai,2026-10-06,4364,872.8,3491.2,10,2026
101376,2673,Home,2546,4,10,Debit Card,Delivered,Chennai,2026-10-07,10184,1018.4,9165.6,10,2026
101377,3219,Clothing,2450,8,10,Credit Card,Delivered,Delhi,2026-10-08,19600,1960.0,17640.0,10,2026
101378,3945,Electronics,260,3,20,UPI,Returned,Bangalore,2026-10-09,780,156.0,624.0,10,2026
101379,3060,Beauty,3210,1,15,UPI,Cancelled,Delhi,2026-10-10,3210,481.5,2728.5,10,2026
101380,2191,Electronics,4101,4,20,Credit Card,Delivered,Pune,2026-10-11,16404,3280.8,13123.2,10,2026
101381,4713,Clothing,1537,9,20,Debit Card,Delivered,Mumbai,2026-10-12,13833,2766.6,11066.4,10,2026
101382,2619,Sports,1384,1,15,UPI,Cancelled,Pune,2026-10-13,1384,207.6,1176.4,10,2026
101383,1320,Sports,4626,2,15,Debit Card,Delivered,Bangalore,2026-10-14,9252,1387.8,7864.2,10,2026
101384,2342,Sports,1751,9,15,Credit Card,Returned,Bangalore,2026-10-15,15759,2363.85,13395.15,10,2026
101385,2636,Beauty,4633,2,15,Cash,Returned,Bangalore,2026-10-16,9266,1389.9,7876.1,10,2026
101386,3376,Home,1829,3,15,Debit Card,Cancelled,Bangalore,2026-10-17,5487,823.05,4663.95,10,2026
101387,3832,Home,1527,7,20,UPI,Returned,Delhi,2026-10-18,10689,2137.8,8551.2,10,2026
101388,3824,Electronics,1726,3,5,Cash,Delivered,Bangalore,2026-10-19,5178,258.9,4919.1,10,2026
101389,2994,Beauty,1873,9,5,Debit Card,Delivered,Bangalore,2026-10-20,16857,842.85,16014.15,10,2026
101390,3958,Sports,1561,6,0,Debit Card,Delivered,Delhi,2026-10-21,9366,0.0,9366.0,10,2026
101391,2943,Sports,1773,3,5,Cash,Delivered,Bangalore,2026-10-22,5319,265.95,5053.05,10,2026
101392,4621,Clothing,2886,9,5,Cash,Cancelled,Pune,2026-10-23,25974,1298.7,24675.3,10,2026
101393,3038,Clothing,4570,1,20,Cash,Returned,Pune,2026-10-24,4570,914.0,3656.0,10,2026
101394,4490,Sports,2566,3,15,UPI,Returned,Chennai,2026-10-25,7698,1154.7,6543.3,10,2026
101395,4677,Sports,3957,1,15,UPI,Delivered,Pune,2026-10-26,3957,593.55,3363.45,10,2026
101396,2118,Beauty,2634,2,20,Debit Card,Cancelled,Mumbai,2026-10-27,5268,1053.6,4214.4,10,2026
101397,4888,Home,2193,8,5,Debit Card,Delivered,Mumbai,2026-10-28,17544,877.2,16666.8,10,2026
101398,2604,Clothing,1069,7,20,Credit Card,Delivered,Mumbai,2026-10-29,7483,1496.6,5986.4,10,2026
101399,3365,Home,1214,2,0,UPI,Cancelled,Delhi,2026-10-30,2428,0.0,2428.0,10,2026
101400,1235,Beauty,2111,2,15,Debit Card,Cancelled,Pune,2026-10-31,4222,633.3,3588.7,10,2026
101401,2969,Sports,802,9,10,Cash,Delivered,Mumbai,2026-11-01,7218,721.8,6496.2,11,2026
101402,1333,Home,4021,6,0,Cash,Returned,Chennai,2026-11-02,24126,0.0,24126.0,11,2026
101403,2908,Sports,890,5,0,UPI,Delivered,Delhi,2026-11-03,4450,0.0,4450.0,11,2026
101404,1375,Sports,693,6,20,Cash,Returned,Chennai,2026-11-04,4158,831.6,3326.4,11,2026
101405,4530,Electronics,689,9,5,Credit Card,Returned,Pune,2026-11-05,6201,310.05,5890.95,11,2026
101406,2160,Home,2756,7,15,Debit Card,Cancelled,Bangalore,2026-11-06,19292,2893.8,16398.2,11,2026
101407,3635,Home,4685,9,10,Debit Card,Cancelled,Chennai,2026-11-07,42165,4216.5,37948.5,11,2026
101408,2570,Sports,494,4,0,Debit Card,Delivered,Bangalore,2026-11-08,1976,0.0,1976.0,11,2026
101409,3560,Beauty,4227,2,10,UPI,Returned,Delhi,2026-11-09,8454,845.4,7608.6,11,2026
101410,2319,Electronics,3043,8,5,Cash,Returned,Chennai,2026-11-10,24344,1217.2,23126.8,11,2026
101411,4391,Sports,3112,4,5,Credit Card,Delivered,Chennai,2026-11-11,12448,622.4,11825.6,11,2026
101412,3965,Clothing,1917,9,10,UPI,Delivered,Delhi,2026-11-12,17253,1725.3,15527.7,11,2026
101413,4643,Clothing,2796,4,15,Debit Card,Delivered,Delhi,2026-11-13,11184,1677.6,9506.4,11,2026
101414,2855,Electronics,4944,8,5,Credit Card,Cancelled,Mumbai,2026-11-14,39552,1977.6,37574.4,11,2026
101415,2372,Beauty,2073,9,10,Debit Card,Delivered,Pune,2026-11-15,18657,1865.7,16791.3,11,2026
101416,4911,Sports,4863,9,0,Debit Card,Delivered,Chennai,2026-11-16,43767,0.0,43767.0,11,2026
101417,4850,Home,3458,4,10,UPI,Returned,Chennai,2026-11-17,13832,1383.2,12448.8,11,2026
101418,1872,Electronics,3017,1,10,Debit Card,Delivered,Delhi,2026-11-18,3017,301.7,2715.3,11,2026
101419,2252,Beauty,644,3,20,Credit Card,Returned,Delhi,2026-11-19,1932,386.4,1545.6,11,2026
101420,3317,Home,3841,9,5,Debit Card,Returned,Pune,2026-11-20,34569,1728.45,32840.55,11,2026
101421,2851,Clothing,4658,4,15,Cash,Cancelled,Delhi,2026-11-21,18632,2794.8,15837.2,11,2026
101422,3845,Clothing,941,5,15,Debit Card,Delivered,Bangalore,2026-11-22,4705,705.75,3999.25,11,2026
101423,2314,Home,2241,7,20,UPI,Delivered,Bangalore,2026-11-23,15687,3137.4,12549.6,11,2026
101424,1724,Electronics,879,5,15,Credit Card,Returned,Bangalore,2026-11-24,4395,659.25,3735.75,11,2026
101425,4236,Clothing,2667,4,10,UPI,Cancelled,Bangalore,2026-11-25,10668,1066.8,9601.2,11,2026
101426,3052,Sports,3897,2,20,Cash,Cancelled,Pune,2026-11-26,7794,1558.8,6235.2,11,2026
101427,3898,Home,1558,2,0,Debit Card,Delivered,Chennai,2026-11-27,3116,0.0,3116.0,11,2026
101428,4450,Home,262,4,5,UPI,Returned,Bangalore,2026-11-28,1048,52.4,995.6,11,2026
101429,1077,Clothing,2759,9,5,UPI,Delivered,Delhi,2026-11-29,24831,1241.55,23589.45,11,2026
101430,4481,Electronics,3969,8,5,UPI,Delivered,Bangalore,2026-11-30,31752,1587.6,30164.4,11,2026
101431,3621,Sports,4551,3,10,UPI,Delivered,Pune,2026-12-01,13653,1365.3,12287.7,12,2026
101432,1131,Electronics,334,9,0,Cash,Delivered,Delhi,2026-12-02,3006,0.0,3006.0,12,2026
101433,1600,Beauty,3844,5,20,Cash,Returned,Bangalore,2026-12-03,19220,3844.0,15376.0,12,2026
101434,2772,Beauty,2335,3,20,Debit Card,Cancelled,Chennai,2026-12-04,7005,1401.0,5604.0,12,2026
101435,2065,Clothing,3478,5,5,Debit Card,Delivered,Delhi,2026-12-05,17390,869.5,16520.5,12,2026
101436,3136,Clothing,1022,4,0,Credit Card,Delivered,Delhi,2026-12-06,4088,0.0,4088.0,12,2026
101437,3449,Clothing,3274,8,0,Cash,Delivered,Chennai,2026-12-07,26192,0.0,26192.0,12,2026
101438,3343,Beauty,3181,5,0,UPI,Delivered,Delhi,2026-12-08,15905,0.0,15905.0,12,2026
101439,2863,Electronics,320,8,15,UPI,Cancelled,Bangalore,2026-12-09,2560,384.0,2176.0,12,2026
101440,2318,Electronics,1837,9,15,Credit Card,Cancelled,Delhi,2026-12-10,16533,2479.95,14053.05,12,2026
101441,1615,Clothing,1124,4,5,UPI,Cancelled,Bangalore,2026-12-11,4496,224.8,4271.2,12,2026
101442,4597,Sports,844,7,0,Credit Card,Cancelled,Chennai,2026-12-12,5908,0.0,5908.0,12,2026
101443,3847,Electronics,2232,2,0,Debit Card,Delivered,Mumbai,2026-12-13,4464,0.0,4464.0,12,2026
101444,4762,Beauty,2961,6,20,Cash,Returned,Chennai,2026-12-14,17766,3553.2,14212.8,12,2026
101445,4708,Home,2268,8,20,Credit Card,Cancelled,Bangalore,2026-12-15,18144,3628.8,14515.2,12,2026
101446,3469,Home,441,7,5,UPI,Cancelled,Pune,2026-12-16,3087,154.35,2932.65,12,2026
101447,2888,Home,2868,7,0,Credit Card,Delivered,Chennai,2026-12-17,20076,0.0,20076.0,12,2026
101448,2046,Sports,1002,8,5,Debit Card,Delivered,Pune,2026-12-18,8016,400.8,7615.2,12,2026
101449,1574,Clothing,4364,7,20,UPI,Delivered,Pune,2026-12-19,30548,6109.6,24438.4,12,2026
101450,3190,Beauty,395,5,20,Debit Card,Delivered,Bangalore,2026-12-20,1975,395.0,1580.0,12,2026
101451,1992,Sports,2387,7,15,Debit Card,Returned,Bangalore,2026-12-21,16709,2506.35,14202.65,12,2026
101452,3712,Beauty,3715,3,5,Credit Card,Returned,Mumbai,2026-12-22,11145,557.25,10587.75,12,2026
101453,3192,Beauty,2530,5,5,Debit Card,Cancelled,Delhi,2026-12-23,12650,632.5,12017.5,12,2026
101454,2248,Clothing,2559,7,0,UPI,Returned,Chennai,2026-12-24,17913,0.0,17913.0,12,2026
101455,4054,Home,3806,9,0,Debit Card,Cancelled,Bangalore,2026-12-25,34254,0.0,34254.0,12,2026
101456,1502,Clothing,476,2,15,Debit Card,Cancelled,Chennai,2026-12-26,952,142.8,809.2,12,2026
101457,2997,Sports,260,4,10,Credit Card,Returned,Pune,2026-12-27,1040,104.0,936.0,12,2026
101458,1820,Sports,3590,7,10,Debit Card,Cancelled,Delhi,2026-12-28,25130,2513.0,22617.0,12,2026
101459,4687,Sports,2113,1,10,Cash,Delivered,Mumbai,2026-12-29,2113,211.3,1901.7,12,2026
101460,3151,Clothing,4127,2,5,Credit Card,Cancelled,Chennai,2026-12-30,8254,412.7,7841.3,12,2026
101461,4110,Beauty,2791,9,5,Credit Card,Delivered,Delhi,2026-12-31,25119,1255.95,23863.05,12,2026
101462,2970,Beauty,766,7,20,UPI,Returned,Mumbai,2027-01-01,5362,1072.4,4289.6,1,2027
